"id","wealth","role","forced_honest","guarded_by","time","guarded"
40,0.778196376993906,"stay",FALSE,NA,43,FALSE
41,0.208476721227404,"freelance_thief",FALSE,NA,43,FALSE
42,0.0878354804155425,"freelance_thief",FALSE,NA,43,FALSE
43,0.746575859117972,"elite",FALSE,46,43,TRUE
44,0.818181410184636,"stay",FALSE,NA,43,FALSE
45,0.160447210157886,"freelance_thief",FALSE,NA,43,FALSE
46,0.0637351273469208,"guard",FALSE,NA,43,FALSE
47,0.0980857030298945,"freelance_thief",FALSE,NA,43,FALSE
48,0.688507747094947,"stay",FALSE,NA,43,FALSE
49,0.59991746062649,"stay",FALSE,NA,43,FALSE
50,0.145912738300952,"freelance_thief",FALSE,NA,43,FALSE
51,0.189683233236304,"freelance_thief",FALSE,NA,43,FALSE
52,0.197567295057075,"freelance_thief",FALSE,NA,43,FALSE
53,0.0669577974008521,"freelance_thief",FALSE,NA,43,FALSE
54,0.804342239934872,"stay",FALSE,NA,43,FALSE
55,0.0616280743400202,"guard",FALSE,NA,43,FALSE
56,0.822888448435901,"stay",FALSE,NA,43,FALSE
57,0.0985267499761616,"freelance_thief",FALSE,NA,43,FALSE
58,0.0720725368685034,"freelance_thief",FALSE,NA,43,FALSE
59,0.0683314600193521,"freelance_thief",FALSE,NA,43,FALSE
60,0,"inactive",FALSE,NA,43,FALSE
1,0.0318644812890625,"honest",TRUE,NA,44,FALSE
2,0.572995108056293,"stay",FALSE,NA,44,FALSE
3,0.12389084319898,"freelance_thief",FALSE,NA,44,FALSE
4,0.783331871824344,"stay",FALSE,NA,44,FALSE
5,0.731722354820789,"elite",FALSE,46,44,TRUE
6,0.245013321358257,"freelance_thief",FALSE,NA,44,FALSE
7,0.484791431852392,"stay",FALSE,NA,44,FALSE
8,0.64572262339441,"stay",FALSE,NA,44,FALSE
9,0.106854582584773,"freelance_thief",FALSE,NA,44,FALSE
10,0.666000868777626,"stay",FALSE,NA,44,FALSE
11,0.0512657780326979,"freelance_thief",FALSE,NA,44,FALSE
12,0.226589368807903,"freelance_thief",FALSE,NA,44,FALSE
13,0.0404063026122539,"freelance_thief",FALSE,NA,44,FALSE
14,0.799251237169264,"stay",FALSE,NA,44,FALSE
15,0.148871768817668,"freelance_thief",FALSE,NA,44,FALSE
16,0.168602264056118,"freelance_thief",FALSE,NA,44,FALSE
17,0.119926991147007,"freelance_thief",FALSE,NA,44,FALSE
18,0.0620959388524914,"freelance_thief",FALSE,NA,44,FALSE
19,0.716859555321827,"stay",FALSE,NA,44,FALSE
20,0.797583015801628,"stay",FALSE,NA,44,FALSE
21,0.141782027387186,"freelance_thief",FALSE,NA,44,FALSE
22,0.103561970027416,"freelance_thief",FALSE,NA,44,FALSE
23,0.252551486311463,"freelance_thief",FALSE,NA,44,FALSE
24,0.784479662851746,"stay",FALSE,NA,44,FALSE
25,0.77803484136785,"stay",FALSE,NA,44,FALSE
26,0.075927001302884,"guard",FALSE,NA,44,FALSE
27,0.764244114896511,"stay",FALSE,NA,44,FALSE
28,0.0846101747022676,"guard",FALSE,NA,44,FALSE
29,0.130335348903276,"freelance_thief",FALSE,NA,44,FALSE
30,0.790618681634278,"stay",FALSE,NA,44,FALSE
31,0.743004915118351,"elite",FALSE,26,44,TRUE
32,0.156724108547815,"freelance_thief",FALSE,NA,44,FALSE
33,0.5793566555421,"stay",FALSE,NA,44,FALSE
34,0.139780379644422,"freelance_thief",FALSE,NA,44,FALSE
35,0.166953298988722,"freelance_thief",FALSE,NA,44,FALSE
36,0.197767707194922,"freelance_thief",FALSE,NA,44,FALSE
37,0.804464974434566,"stay",FALSE,NA,44,FALSE
38,0.800626413498837,"stay",FALSE,NA,44,FALSE
39,0.753384644199317,"stay",FALSE,NA,44,FALSE
40,0.778196376993906,"stay",FALSE,NA,44,FALSE
41,0.165662804359072,"freelance_thief",FALSE,NA,44,FALSE
42,0.100055867327897,"freelance_thief",FALSE,NA,44,FALSE
43,0.746575859117972,"stay",FALSE,NA,44,FALSE
44,0.738181410184636,"elite",FALSE,55,44,TRUE
45,0.207114906777466,"freelance_thief",FALSE,NA,44,FALSE
46,0.0934278327754985,"guard",FALSE,NA,44,FALSE
47,0.147234256299871,"freelance_thief",FALSE,NA,44,FALSE
48,0.688507747094947,"stay",FALSE,NA,44,FALSE
49,0.59991746062649,"stay",FALSE,NA,44,FALSE
50,0.232403042175141,"freelance_thief",FALSE,NA,44,FALSE
51,0.093665078366395,"freelance_thief",FALSE,NA,44,FALSE
52,0.158853783984388,"freelance_thief",FALSE,NA,44,FALSE
53,0.0803940721675782,"freelance_thief",FALSE,NA,44,FALSE
54,0.804342239934872,"stay",FALSE,NA,44,FALSE
55,0.0598378614086586,"guard",FALSE,NA,44,FALSE
56,0.742888448435901,"elite",FALSE,28,44,TRUE
57,0.124086074815844,"freelance_thief",FALSE,NA,44,FALSE
58,0.0492586943161047,"freelance_thief",FALSE,NA,44,FALSE
59,0.0483314600193521,"freelance_thief",FALSE,NA,44,FALSE
60,0,"inactive",FALSE,NA,44,FALSE
1,0.0318644812890625,"honest",TRUE,NA,45,FALSE
2,0.572995108056293,"stay",FALSE,NA,45,FALSE
3,0.183197122281746,"freelance_thief",FALSE,NA,45,FALSE
4,0.783331871824344,"stay",FALSE,NA,45,FALSE
5,0.731722354820789,"stay",FALSE,NA,45,FALSE
6,0.313406341567269,"freelance_thief",FALSE,NA,45,FALSE
7,0.484791431852392,"stay",FALSE,NA,45,FALSE
8,0.64572262339441,"stay",FALSE,NA,45,FALSE
9,0.142453406979308,"freelance_thief",FALSE,NA,45,FALSE
10,0.666000868777626,"stay",FALSE,NA,45,FALSE
11,0.131265778032698,"guard",FALSE,NA,45,FALSE
12,0.210147596940599,"freelance_thief",FALSE,NA,45,FALSE
13,0.120406302612254,"guard",FALSE,NA,45,FALSE
14,0.719251237169264,"elite",FALSE,11,45,TRUE
15,0.182733698507718,"freelance_thief",FALSE,NA,45,FALSE
16,0.123874862122421,"freelance_thief",FALSE,NA,45,FALSE
17,0.107686122843927,"freelance_thief",FALSE,NA,45,FALSE
18,0.0923623602541194,"guard",FALSE,NA,45,FALSE
19,0.716859555321827,"stay",FALSE,NA,45,FALSE
20,0.717583015801628,"elite",FALSE,55,45,TRUE
21,0.121203706365398,"freelance_thief",FALSE,NA,45,FALSE
22,0.0856574985269801,"freelance_thief",FALSE,NA,45,FALSE
23,0.142443471589182,"freelance_thief",FALSE,NA,45,FALSE
24,0.784479662851746,"stay",FALSE,NA,45,FALSE
25,0.77803484136785,"stay",FALSE,NA,45,FALSE
26,0.055927001302884,"freelance_thief",FALSE,NA,45,FALSE
27,0.764244114896511,"stay",FALSE,NA,45,FALSE
28,0.109176639936866,"freelance_thief",FALSE,NA,45,FALSE
29,0.103518013156236,"freelance_thief",FALSE,NA,45,FALSE
30,0.710618681634278,"elite",FALSE,18,45,TRUE
31,0.743004915118351,"stay",FALSE,NA,45,FALSE
32,0.0712069763027252,"freelance_thief",FALSE,NA,45,FALSE
33,0.5793566555421,"stay",FALSE,NA,45,FALSE
34,0.139421039437488,"freelance_thief",FALSE,NA,45,FALSE
35,0.0827662925785403,"freelance_thief",FALSE,NA,45,FALSE
36,0.100029297995808,"freelance_thief",FALSE,NA,45,FALSE
37,0.724464974434566,"elite",FALSE,13,45,TRUE
38,0.720626413498837,"elite",FALSE,58,45,TRUE
39,0.753384644199317,"stay",FALSE,NA,45,FALSE
40,0.778196376993906,"stay",FALSE,NA,45,FALSE
41,0.240113281217922,"freelance_thief",FALSE,NA,45,FALSE
42,0.0812317209175357,"freelance_thief",FALSE,NA,45,FALSE
43,0.746575859117972,"stay",FALSE,NA,45,FALSE
44,0.738181410184636,"stay",FALSE,NA,45,FALSE
45,0.236738616362981,"freelance_thief",FALSE,NA,45,FALSE
46,0.0592047904804989,"freelance_thief",FALSE,NA,45,FALSE
47,0.107707193786704,"freelance_thief",FALSE,NA,45,FALSE
48,0.688507747094947,"stay",FALSE,NA,45,FALSE
49,0.59991746062649,"stay",FALSE,NA,45,FALSE
50,0.175408028452149,"freelance_thief",FALSE,NA,45,FALSE
51,0.0714426491193939,"freelance_thief",FALSE,NA,45,FALSE
52,0.115134462156275,"freelance_thief",FALSE,NA,45,FALSE
53,0.104134229584713,"freelance_thief",FALSE,NA,45,FALSE
54,0.724342239934872,"elite",FALSE,59,45,TRUE
55,0.0590814964451582,"guard",FALSE,NA,45,FALSE
56,0.742888448435901,"stay",FALSE,NA,45,FALSE
57,0.162082256085608,"freelance_thief",FALSE,NA,45,FALSE
58,0.129258694316105,"guard",FALSE,NA,45,FALSE
59,0.0834154490125788,"guard",FALSE,NA,45,FALSE
60,0,"inactive",FALSE,NA,45,FALSE
1,0.0318644812890625,"honest",TRUE,NA,46,FALSE
2,0.572995108056293,"stay",FALSE,NA,46,FALSE
3,0.160703900960212,"freelance_thief",FALSE,NA,46,FALSE
4,0.703331871824344,"elite",FALSE,55,46,TRUE
5,0.731722354820789,"stay",FALSE,NA,46,FALSE
6,0.230568636358379,"freelance_thief",FALSE,NA,46,FALSE
7,0.484791431852392,"stay",FALSE,NA,46,FALSE
8,0.64572262339441,"stay",FALSE,NA,46,FALSE
9,0.0985950625295941,"freelance_thief",FALSE,NA,46,FALSE
10,0.666000868777626,"stay",FALSE,NA,46,FALSE
11,0.139696880353835,"freelance_thief",FALSE,NA,46,FALSE
12,0.169685587065786,"freelance_thief",FALSE,NA,46,FALSE
13,0.162331392630896,"freelance_thief",FALSE,NA,46,FALSE
14,0.719251237169264,"stay",FALSE,NA,46,FALSE
15,0.200945522485622,"freelance_thief",FALSE,NA,46,FALSE
16,0.0675186603795737,"freelance_thief",FALSE,NA,46,FALSE
17,0.11500373860605,"freelance_thief",FALSE,NA,46,FALSE
18,0.145914019183329,"freelance_thief",FALSE,NA,46,FALSE
19,0.716859555321827,"stay",FALSE,NA,46,FALSE
20,0.717583015801628,"stay",FALSE,NA,46,FALSE
21,0.0404814825461592,"freelance_thief",FALSE,NA,46,FALSE
22,0.0656574985269801,"freelance_thief",FALSE,NA,46,FALSE
23,0.170017922045191,"freelance_thief",FALSE,NA,46,FALSE
24,0.704479662851746,"elite",FALSE,26,46,TRUE
25,0.69803484136785,"elite",FALSE,32,46,TRUE
26,0.0883525508468746,"guard",FALSE,NA,46,FALSE
27,0.764244114896511,"stay",FALSE,NA,46,FALSE
28,0.050964815958963,"freelance_thief",FALSE,NA,46,FALSE
29,0.0542867085515532,"freelance_thief",FALSE,NA,46,FALSE
30,0.710618681634278,"stay",FALSE,NA,46,FALSE
31,0.743004915118351,"stay",FALSE,NA,46,FALSE
32,0.151206976302725,"guard",FALSE,NA,46,FALSE
33,0.5793566555421,"stay",FALSE,NA,46,FALSE
34,0.0870155266307868,"freelance_thief",FALSE,NA,46,FALSE
35,0.172458512127084,"freelance_thief",FALSE,NA,46,FALSE
36,0.0800292979958085,"freelance_thief",FALSE,NA,46,FALSE
37,0.724464974434566,"stay",FALSE,NA,46,FALSE
38,0.720626413498837,"stay",FALSE,NA,46,FALSE
39,0.753384644199317,"stay",FALSE,NA,46,FALSE
40,0.698196376993906,"elite",FALSE,46,46,TRUE
41,0.130126385070377,"freelance_thief",FALSE,NA,46,FALSE
42,0.0328006185963982,"freelance_thief",FALSE,NA,46,FALSE
43,0.746575859117972,"stay",FALSE,NA,46,FALSE
44,0.738181410184636,"stay",FALSE,NA,46,FALSE
45,0.107728694835354,"freelance_thief",FALSE,NA,46,FALSE
46,0.139204790480499,"guard",FALSE,NA,46,FALSE
