"id","wealth","role","forced_honest","guarded_by","time","guarded"
48,0.397082928214883,"freelance_thief",FALSE,NA,4,FALSE
49,1.5458954492019,"patron",FALSE,NA,4,FALSE
50,1.31509947826562,"freelance_thief",FALSE,NA,4,FALSE
51,0.241932638024123,"hired_thief",FALSE,NA,4,FALSE
52,1.52433805079751,"patron",FALSE,NA,4,FALSE
53,0.476948665767462,"hired_thief",FALSE,NA,4,FALSE
54,1.4153932033496,"patron",FALSE,NA,4,FALSE
55,0.714657593609375,"freelance_thief",FALSE,NA,4,FALSE
56,0.328959742044705,"hired_thief",FALSE,NA,4,FALSE
57,1.17130519283632,"patron",FALSE,NA,4,FALSE
58,1.41925330969871,"patron",FALSE,NA,4,FALSE
59,0.827436161479288,"hired_thief",FALSE,NA,4,FALSE
60,0,"inactive",FALSE,NA,4,FALSE
1,0.4225,"honest",TRUE,NA,5,FALSE
2,2.31875099531214,"patron",FALSE,NA,5,FALSE
3,1.12628795817469,"patron",FALSE,NA,5,FALSE
4,0.311118526204945,"hired_thief",FALSE,NA,5,FALSE
5,0.302835514565875,"hired_thief",FALSE,NA,5,FALSE
6,1.08963457445508,"patron",FALSE,NA,5,FALSE
7,0.327407170070585,"hired_thief",FALSE,NA,5,FALSE
8,1.50704974397226,"patron",FALSE,NA,5,FALSE
9,1.54222862795401,"patron",FALSE,NA,5,FALSE
10,1.50855214186818,"patron",FALSE,NA,5,FALSE
11,1.51703741438948,"patron",FALSE,NA,5,FALSE
12,0.322195470189722,"hired_thief",FALSE,NA,5,FALSE
13,0.559587656186327,"hired_thief",FALSE,NA,5,FALSE
14,0.175587675279569,"hired_thief",FALSE,NA,5,FALSE
15,0.349727822871246,"hired_thief",FALSE,NA,5,FALSE
16,1.36329559527148,"patron",FALSE,NA,5,FALSE
17,0.518867611888452,"hired_thief",FALSE,NA,5,FALSE
18,0.24528835115321,"hired_thief",FALSE,NA,5,FALSE
19,0.294575160015122,"hired_thief",FALSE,NA,5,FALSE
20,0.489540839859475,"hired_thief",FALSE,NA,5,FALSE
21,0.265580493341524,"hired_thief",FALSE,NA,5,FALSE
22,1.26172253748456,"patron",FALSE,NA,5,FALSE
23,1.26349928135433,"patron",FALSE,NA,5,FALSE
24,1.75818623679935,"patron",FALSE,NA,5,FALSE
25,0.334937321694826,"hired_thief",FALSE,NA,5,FALSE
26,0.38500513377602,"hired_thief",FALSE,NA,5,FALSE
27,0.511829941691611,"hired_thief",FALSE,NA,5,FALSE
28,1.59176913560299,"patron",FALSE,NA,5,FALSE
29,0.308309921743491,"hired_thief",FALSE,NA,5,FALSE
30,1.59268380992163,"patron",FALSE,NA,5,FALSE
31,1.39336272201144,"patron",FALSE,NA,5,FALSE
32,0.24929128877661,"hired_thief",FALSE,NA,5,FALSE
33,1.50165649150965,"patron",FALSE,NA,5,FALSE
34,1.27968803033009,"patron",FALSE,NA,5,FALSE
35,1.46507096218721,"patron",FALSE,NA,5,FALSE
36,1.48249723281368,"patron",FALSE,NA,5,FALSE
37,0.404357137832135,"hired_thief",FALSE,NA,5,FALSE
38,1.28320850246604,"patron",FALSE,NA,5,FALSE
39,1.5646065273359,"patron",FALSE,NA,5,FALSE
40,0.486562834985992,"hired_thief",FALSE,NA,5,FALSE
41,0.411341583999658,"hired_thief",FALSE,NA,5,FALSE
